Source,Target,Type,Id,Label,timeset,Weight,S
125,149,Directed,3548,,,2,
126,8,Directed,3549,,,2,
126,9,Directed,3550,,,2,
126,13,Directed,3551,,,2,
126,14,Directed,3552,,,8,
126,17,Directed,3553,,,2,
126,20,Directed,3554,,,2,
126,33,Directed,3555,,,2,
126,36,Directed,3556,,,6,
126,37,Directed,3557,,,6,
126,45,Directed,3558,,,6,
126,46,Directed,3559,,,1,
126,48,Directed,3560,,,2,
126,50,Directed,3561,,,4,
126,54,Directed,3562,,,4,
126,56,Directed,3563,,,2,
126,64,Directed,3564,,,4,
126,70,Directed,3565,,,2,
126,76,Directed,3566,,,2,
126,80,Directed,3567,,,3,
126,85,Directed,3568,,,4,
126,86,Directed,3569,,,2,
126,97,Directed,3570,,,6,
126,102,Directed,3571,,,6,
126,109,Directed,3572,,,4,
126,110,Directed,3573,,,4,
126,117,Directed,3574,,,8,
126,120,Directed,3575,,,2,
126,121,Directed,3576,,,2,
126,122,Directed,3577,,,4,
126,128,Directed,3578,,,8,
126,130,Directed,3579,,,2,
126,133,Directed,3580,,,4,
126,134,Directed,3581,,,4,
126,138,Directed,3582,,,4,
126,142,Directed,3583,,,4,
126,143,Directed,3584,,,4,
126,151,Directed,3585,,,3,
126,153,Directed,3586,,,2,
126,162,Directed,3587,,,4,
127,5,Directed,3588,,,1,
127,7,Directed,3589,,,3,
127,10,Directed,3590,,,5,
127,19,Directed,3591,,,2,
127,25,Directed,3592,,,1,
127,29,Directed,3593,,,5,
127,40,Directed,3594,,,2,
127,51,Directed,3595,,,1,
127,54,Directed,3596,,,1,
127,68,Directed,3597,,,4,
127,69,Directed,3598,,,11,
127,74,Directed,3599,,,7,
127,75,Directed,3600,,,1,
127,78,Directed,3601,,,12,
127,81,Directed,3602,,,1,
127,83,Directed,3603,,,1,
127,96,Directed,3604,,,3,
127,102,Directed,3605,,,1,
127,104,Directed,3606,,,2,
127,107,Directed,3607,,,1,
127,119,Directed,3608,,,6,
127,120,Directed,3609,,,1,
127,122,Directed,3610,,,1,
127,137,Directed,3611,,,2,
127,138,Directed,3612,,,1,
127,142,Directed,3613,,,1,
127,144,Directed,3614,,,2,
127,149,Directed,3615,,,1,
127,153,Directed,3616,,,1,
127,154,Directed,3617,,,6,
127,155,Directed,3618,,,1,
127,156,Directed,3619,,,1,
127,157,Directed,3620,,,3,
128,8,Directed,3621,,,3,
128,13,Directed,3622,,,1,
128,14,Directed,3623,,,10,
128,19,Directed,3624,,,5,
128,32,Directed,3625,,,1,
128,37,Directed,3626,,,3,
128,38,Directed,3627,,,4,
128,40,Directed,3628,,,2,
128,45,Directed,3629,,,31,
128,51,Directed,3630,,,2,
128,53,Directed,3631,,,2,
128,54,Directed,3632,,,6,
128,56,Directed,3633,,,1,
128,70,Directed,3634,,,1,
128,71,Directed,3635,,,5,
128,76,Directed,3636,,,1,
128,85,Directed,3637,,,1,
128,98,Directed,3638,,,1,
128,102,Directed,3639,,,4,
128,108,Directed,3640,,,1,
128,109,Directed,3641,,,13,
128,110,Directed,3642,,,2,
128,114,Directed,3643,,,1,
128,115,Directed,3644,,,1,
128,117,Directed,3645,,,1,
128,118,Directed,3646,,,4,
128,120,Directed,3647,,,2,
128,121,Directed,3648,,,1,
128,122,Directed,3649,,,2,
128,130,Directed,3650,,,1,
128,133,Directed,3651,,,1,
128,138,Directed,3652,,,5,
128,142,Directed,3653,,,1,
128,143,Directed,3654,,,2,
128,153,Directed,3655,,,1,
128,156,Directed,3656,,,1,
128,162,Directed,3657,,,16,
128,164,Directed,3658,,,1,
129,1,Directed,3659,,,8,
129,3,Directed,3660,,,2,
129,21,Directed,3661,,,1,
129,23,Directed,3662,,,1,
129,25,Directed,3663,,,1,
129,27,Directed,3664,,,2,
129,30,Directed,3665,,,1,
129,39,Directed,3666,,,1,
129,43,Directed,3667,,,4,
129,52,Directed,3668,,,1,
129,55,Directed,3669,,,2,
129,60,Directed,3670,,,7,
129,72,Directed,3671,,,5,
129,82,Directed,3672,,,1,
129,83,Directed,3673,,,2,
129,89,Directed,3674,,,1,
129,91,Directed,3675,,,4,
129,94,Directed,3676,,,1,
129,98,Directed,3677,,,7,
129,106,Directed,3678,,,4,
129,131,Directed,3679,,,2,
129,148,Directed,3680,,,4,
129,150,Directed,3681,,,4,
129,151,Directed,3682,,,1,
129,165,Directed,3683,,,4,
129,166,Directed,3684,,,1,
130,0,Directed,3685,,,1,
130,5,Directed,3686,,,1,
130,7,Directed,3687,,,1,
130,8,Directed,3688,,,1,
130,9,Directed,3689,,,1,
130,14,Directed,3690,,,3,
130,19,Directed,3691,,,1,
130,33,Directed,3692,,,1,
130,40,Directed,3693,,,2,
130,46,Directed,3694,,,1,
130,50,Directed,3695,,,1,
130,51,Directed,3696,,,1,
130,55,Directed,3697,,,1,
130,71,Directed,3698,,,1,
130,72,Directed,3699,,,1,
130,74,Directed,3700,,,3,
130,76,Directed,3701,,,1,
130,85,Directed,3702,,,1,
130,102,Directed,3703,,,3,
130,108,Directed,3704,,,1,
130,114,Directed,3705,,,1,
130,118,Directed,3706,,,3,
130,120,Directed,3707,,,1,
130,122,Directed,3708,,,1,
130,134,Directed,3709,,,1,
130,138,Directed,3710,,,2,
130,143,Directed,3711,,,1,
130,153,Directed,3712,,,2,
131,1,Directed,3713,,,2,
131,15,Directed,3714,,,3,
131,23,Directed,3715,,,2,
131,25,Directed,3716,,,2,
131,27,Directed,3717,,,3,
131,31,Directed,3718,,,1,
131,39,Directed,3719,,,2,
131,52,Directed,3720,,,1,
131,55,Directed,3721,,,1,
131,60,Directed,3722,,,5,
131,72,Directed,3723,,,5,
131,82,Directed,3724,,,3,
131,91,Directed,3725,,,2,
131,94,Directed,3726,,,1,
131,98,Directed,3727,,,6,
131,106,Directed,3728,,,5,
131,129,Directed,3729,,,6,
131,140,Directed,3730,,,3,
131,148,Directed,3731,,,5,
131,150,Directed,3732,,,2,
131,165,Directed,3733,,,1,
132,7,Directed,3734,,,2,
132,10,Directed,3735,,,3,
132,22,Directed,3736,,,10,
132,24,Directed,3737,,,1,
132,26,Directed,3738,,,2,
132,29,Directed,3739,,,8,
132,50,Directed,3740,,,1,
132,55,Directed,3741,,,1,
132,63,Directed,3742,,,5,
132,66,Directed,3743,,,4,
132,67,Directed,3744,,,15,
132,68,Directed,3745,,,2,
132,69,Directed,3746,,,5,
132,74,Directed,3747,,,11,
132,75,Directed,3748,,,5,
132,78,Directed,3749,,,6,
132,79,Directed,3750,,,2,
132,81,Directed,3751,,,1,
132,89,Directed,3752,,,12,
132,104,Directed,3753,,,1,
132,107,Directed,3754,,,8,
132,111,Directed,3755,,,4,
132,112,Directed,3756,,,1,
132,116,Directed,3757,,,2,
132,117,Directed,3758,,,1,
132,119,Directed,3759,,,4,
132,127,Directed,3760,,,3,
132,137,Directed,3761,,,15,
132,144,Directed,3762,,,3,
132,147,Directed,3763,,,26,
132,154,Directed,3764,,,1,
132,157,Directed,3765,,,3,
132,160,Directed,3766,,,3,
132,161,Directed,3767,,,12,
133,6,Directed,3768,,,2,
133,9,Directed,3769,,,1,
133,13,Directed,3770,,,1,
133,17,Directed,3771,,,1,
133,33,Directed,3772,,,2,
133,36,Directed,3773,,,1,
133,37,Directed,3774,,,5,
133,43,Directed,3775,,,1,
133,45,Directed,3776,,,4,
133,51,Directed,3777,,,1,
133,54,Directed,3778,,,3,
133,56,Directed,3779,,,2,
133,74,Directed,3780,,,2,
133,98,Directed,3781,,,1,
133,102,Directed,3782,,,1,
133,114,Directed,3783,,,1,
133,118,Directed,3784,,,3,
133,120,Directed,3785,,,1,
133,121,Directed,3786,,,4,
133,122,Directed,3787,,,1,
133,128,Directed,3788,,,1,
133,130,Directed,3789,,,2,
133,134,Directed,3790,,,3,
133,138,Directed,3791,,,4,
133,142,Directed,3792,,,1,
133,151,Directed,3793,,,3,
133,153,Directed,3794,,,2,
133,162,Directed,3795,,,3,
134,0,Directed,3796,,,1,
134,8,Directed,3797,,,2,
134,13,Directed,3798,,,1,
134,17,Directed,3799,,,2,
134,20,Directed,3800,,,3,
134,33,Directed,3801,,,4,
134,36,Directed,3802,,,2,
134,37,Directed,3803,,,1,
134,40,Directed,3804,,,2,
134,45,Directed,3805,,,4,
134,46,Directed,3806,,,2,
134,51,Directed,3807,,,2,
134,56,Directed,3808,,,3,
134,62,Directed,3809,,,1,
134,65,Directed,3810,,,1,
134,71,Directed,3811,,,4,
134,85,Directed,3812,,,2,
134,102,Directed,3813,,,2,
134,108,Directed,3814,,,1,
134,109,Directed,3815,,,2,
134,110,Directed,3816,,,6,
134,114,Directed,3817,,,1,
134,117,Directed,3818,,,1,
134,121,Directed,3819,,,3,
134,122,Directed,3820,,,2,
134,128,Directed,3821,,,2,
134,133,Directed,3822,,,1,
134,136,Directed,3823,,,1,
134,138,Directed,3824,,,2,
134,143,Directed,3825,,,3,
134,153,Directed,3826,,,1,
135,7,Directed,3827,,,9,
135,49,Directed,3828,,,7,
135,103,Directed,3829,,,9,
135,104,Directed,3830,,,10,
135,145,Directed,3831,,,14,
135,158,Directed,3832,,,4,
136,1,Directed,3833,,,1,
136,3,Directed,3834,,,1,
136,19,Directed,3835,,,1,
136,21,Directed,3836,,,1,
136,27,Directed,3837,,,2,
136,31,Directed,3838,,,1,
136,39,Directed,3839,,,1,
136,43,Directed,3840,,,2,
136,47,Directed,3841,,,1,
136,51,Directed,3842,,,1,
136,52,Directed,3843,,,1,
136,55,Directed,3844,,,4,
136,60,Directed,3845,,,1,
136,72,Directed,3846,,,1,
136,88,Directed,3847,,,1,
136,91,Directed,3848,,,1,
136,94,Directed,3849,,,1,
136,95,Directed,3850,,,1,
136,96,Directed,3851,,,1,
136,98,Directed,3852,,,1,
136,100,Directed,3853,,,1,
136,106,Directed,3854,,,7,
136,120,Directed,3855,,,1,
136,129,Directed,3856,,,2,
136,131,Directed,3857,,,1,
136,138,Directed,3858,,,3,
136,146,Directed,3859,,,1,
136,150,Directed,3860,,,2,
136,154,Directed,3861,,,1,
136,155,Directed,3862,,,1,
136,156,Directed,3863,,,2,
136,165,Directed,3864,,,4,
136,166,Directed,3865,,,3,
137,1,Directed,3866,,,3,
137,5,Directed,3867,,,2,
137,7,Directed,3868,,,5,
137,10,Directed,3869,,,2,
137,14,Directed,3870,,,2,
137,22,Directed,3871,,,4,
137,24,Directed,3872,,,1,
137,26,Directed,3873,,,1,
137,29,Directed,3874,,,2,
137,32,Directed,3875,,,1,
137,37,Directed,3876,,,1,
137,43,Directed,3877,,,2,
137,51,Directed,3878,,,1,
137,54,Directed,3879,,,2,
137,64,Directed,3880,,,1,
137,66,Directed,3881,,,3,
137,67,Directed,3882,,,2,
137,68,Directed,3883,,,7,
137,70,Directed,3884,,,1,
137,71,Directed,3885,,,1,
137,74,Directed,3886,,,6,
137,78,Directed,3887,,,5,
137,81,Directed,3888,,,1,
137,89,Directed,3889,,,9,
137,96,Directed,3890,,,2,
137,102,Directed,3891,,,1,
137,110,Directed,3892,,,2,
137,111,Directed,3893,,,1,
137,114,Directed,3894,,,1,
137,119,Directed,3895,,,3,
137,127,Directed,3896,,,3,
137,130,Directed,3897,,,1,
137,138,Directed,3898,,,1,
137,142,Directed,3899,,,1,
137,143,Directed,3900,,,1,
137,144,Directed,3901,,,1,
137,147,Directed,3902,,,8,
137,151,Directed,3903,,,2,
137,154,Directed,3904,,,1,
137,155,Directed,3905,,,1,
137,156,Directed,3906,,,2,
137,160,Directed,3907,,,1,
137,161,Directed,3908,,,1,
137,164,Directed,3909,,,2,
137,165,Directed,3910,,,1,
138,5,Directed,3911,,,1,
138,8,Directed,3912,,,1,
138,14,Directed,3913,,,2,
138,19,Directed,3914,,,4,
138,28,Directed,3915,,,1,
138,33,Directed,3916,,,2,
138,36,Directed,3917,,,1,
138,38,Directed,3918,,,3,
138,40,Directed,3919,,,1,
138,45,Directed,3920,,,4,
138,50,Directed,3921,,,1,
138,51,Directed,3922,,,5,
138,54,Directed,3923,,,4,
138,56,Directed,3924,,,1,
138,65,Directed,3925,,,1,
138,71,Directed,3926,,,4,
138,102,Directed,3927,,,2,
138,106,Directed,3928,,,1,
138,109,Directed,3929,,,2,
138,110,Directed,3930,,,1,
138,118,Directed,3931,,,1,
138,120,Directed,3932,,,2,
138,121,Directed,3933,,,3,
138,122,Directed,3934,,,1,
138,128,Directed,3935,,,2,
138,133,Directed,3936,,,1,
138,142,Directed,3937,,,2,
138,143,Directed,3938,,,1,
138,151,Directed,3939,,,1,
138,155,Directed,3940,,,1,
138,162,Directed,3941,,,1,
138,164,Directed,3942,,,3,
139,10,Directed,3943,,,1,
139,11,Directed,3944,,,4,
139,22,Directed,3945,,,3,
139,24,Directed,3946,,,1,
139,66,Directed,3947,,,5,
139,67,Directed,3948,,,1,
139,68,Directed,3949,,,2,
139,69,Directed,3950,,,1,
139,74,Directed,3951,,,3,
139,75,Directed,3952,,,1,
139,79,Directed,3953,,,2,
139,81,Directed,3954,,,3,
139,90,Directed,3955,,,5,
139,101,Directed,3956,,,2,
139,107,Directed,3957,,,3,
139,111,Directed,3958,,,2,
139,112,Directed,3959,,,3,
139,116,Directed,3960,,,2,
139,119,Directed,3961,,,3,
139,127,Directed,3962,,,3,
139,132,Directed,3963,,,1,
139,137,Directed,3964,,,2,
139,140,Directed,3965,,,1,
139,144,Directed,3966,,,3,
139,147,Directed,3967,,,5,
139,154,Directed,3968,,,6,
139,157,Directed,3969,,,1,
140,1,Directed,3970,,,1,
140,3,Directed,3971,,,1,
140,15,Directed,3972,,,2,
140,23,Directed,3973,,,3,
140,25,Directed,3974,,,4,
140,31,Directed,3975,,,4,
140,39,Directed,3976,,,3,
140,43,Directed,3977,,,6,
140,47,Directed,3978,,,4,
140,55,Directed,3979,,,8,
140,72,Directed,3980,,,7,
140,75,Directed,3981,,,2,
140,77,Directed,3982,,,9,
140,78,Directed,3983,,,1,
140,82,Directed,3984,,,1,
140,83,Directed,3985,,,3,
140,87,Directed,3986,,,1,
140,88,Directed,3987,,,2,
140,91,Directed,3988,,,2,
140,97,Directed,3989,,,1,
140,98,Directed,3990,,,1,
140,99,Directed,3991,,,2,
140,106,Directed,3992,,,5,
140,123,Directed,3993,,,1,
140,131,Directed,3994,,,1,
140,136,Directed,3995,,,3,
140,137,Directed,3996,,,1,
140,144,Directed,3997,,,1,
140,146,Directed,3998,,,4,
140,150,Directed,3999,,,2,
140,152,Directed,4000,,,11,
140,154,Directed,4001,,,2,
140,165,Directed,4002,,,10,
140,166,Directed,4003,,,1,
141,4,Directed,4004,,,1,
141,12,Directed,4005,,,2,
141,26,Directed,4006,,,1,
141,32,Directed,4007,,,3,
141,34,Directed,4008,,,7,
141,35,Directed,4009,,,3,
141,44,Directed,4010,,,8,
141,57,Directed,4011,,,1,
141,58,Directed,4012,,,2,
141,59,Directed,4013,,,2,
141,61,Directed,4014,,,3,
141,62,Directed,4015,,,1,
141,73,Directed,4016,,,4,
141,93,Directed,4017,,,3,
141,96,Directed,4018,,,1,
141,105,Directed,4019,,,1,
141,124,Directed,4020,,,2,
141,125,Directed,4021,,,1,
141,149,Directed,4022,,,7,
142,8,Directed,4023,,,7,
142,14,Directed,4024,,,4,
142,19,Directed,4025,,,5,
142,20,Directed,4026,,,3,
142,32,Directed,4027,,,1,
142,33,Directed,4028,,,2,
142,38,Directed,4029,,,3,
142,40,Directed,4030,,,17,
142,45,Directed,4031,,,2,
142,50,Directed,4032,,,4,
142,51,Directed,4033,,,4,
142,54,Directed,4034,,,9,
142,64,Directed,4035,,,3,
142,65,Directed,4036,,,1,
142,71,Directed,4037,,,5,
142,80,Directed,4038,,,1,
142,102,Directed,4039,,,2,
142,109,Directed,4040,,,3,
142,110,Directed,4041,,,15,
142,117,Directed,4042,,,1,
142,118,Directed,4043,,,4,
142,121,Directed,4044,,,2,
142,122,Directed,4045,,,3,
142,128,Directed,4046,,,4,
142,129,Directed,4047,,,1,
142,138,Directed,4048,,,4,
142,143,Directed,4049,,,3,
142,151,Directed,4050,,,2,
142,153,Directed,4051,,,1,
142,156,Directed,4052,,,1,
142,164,Directed,4053,,,2,
143,5,Directed,4054,,,2,
143,8,Directed,4055,,,12,
143,9,Directed,4056,,,1,
143,14,Directed,4057,,,3,
143,28,Directed,4058,,,2,
143,30,Directed,4059,,,1,
143,36,Directed,4060,,,1,
143,37,Directed,4061,,,1,
143,38,Directed,4062,,,11,
143,40,Directed,4063,,,2,
143,45,Directed,4064,,,7,
143,50,Directed,4065,,,1,
143,51,Directed,4066,,,3,
143,54,Directed,4067,,,2,
143,56,Directed,4068,,,1,
143,64,Directed,4069,,,12,
143,71,Directed,4070,,,13,
143,86,Directed,4071,,,1,
143,102,Directed,4072,,,4,
143,109,Directed,4073,,,1,
143,110,Directed,4074,,,4,
143,117,Directed,4075,,,2,
143,118,Directed,4076,,,5,
143,120,Directed,4077,,,2,
143,121,Directed,4078,,,4,
143,122,Directed,4079,,,7,
143,128,Directed,4080,,,4,
143,130,Directed,4081,,,1,
143,134,Directed,4082,,,2,
143,138,Directed,4083,,,3,
143,142,Directed,4084,,,5,
143,151,Directed,4085,,,5,
143,162,Directed,4086,,,1,
143,164,Directed,4087,,,2,
144,7,Directed,4088,,,2,
144,10,Directed,4089,,,3,
144,29,Directed,4090,,,3,
144,66,Directed,4091,,,2,
144,67,Directed,4092,,,1,
144,68,Directed,4093,,,10,
144,69,Directed,4094,,,6,
144,74,Directed,4095,,,7,
144,75,Directed,4096,,,6,
144,78,Directed,4097,,,4,
144,81,Directed,4098,,,1,
144,90,Directed,4099,,,1,
144,106,Directed,4100,,,1,
144,107,Directed,4101,,,2,
144,111,Directed,4102,,,3,
144,119,Directed,4103,,,4,
144,127,Directed,4104,,,6,
144,132,Directed,4105,,,2,
144,137,Directed,4106,,,3,
144,140,Directed,4107,,,1,
144,147,Directed,4108,,,2,
144,150,Directed,4109,,,1,
144,151,Directed,4110,,,1,
144,154,Directed,4111,,,3,
144,157,Directed,4112,,,1,
145,7,Directed,4113,,,10,
145,49,Directed,4114,,,6,
145,58,Directed,4115,,,1,
145,93,Directed,4116,,,2,
145,103,Directed,4117,,,11,
145,104,Directed,4118,,,8,
145,106,Directed,4119,,,1,
145,135,Directed,4120,,,4,
145,138,Directed,4121,,,1,
145,156,Directed,4122,,,1,
145,158,Directed,4123,,,3,
146,1,Directed,4124,,,3,
146,15,Directed,4125,,,2,
146,23,Directed,4126,,,5,
146,25,Directed,4127,,,1,
146,27,Directed,4128,,,2,
146,39,Directed,4129,,,4,
146,43,Directed,4130,,,6,
146,47,Directed,4131,,,4,
146,52,Directed,4132,,,1,
146,55,Directed,4133,,,3,
146,72,Directed,4134,,,2,
146,77,Directed,4135,,,13,
146,82,Directed,4136,,,1,
146,83,Directed,4137,,,1,
146,87,Directed,4138,,,1,
146,88,Directed,4139,,,5,
146,95,Directed,4140,,,2,
146,98,Directed,4141,,,3,
146,99,Directed,4142,,,3,
146,106,Directed,4143,,,3,
146,123,Directed,4144,,,6,
146,129,Directed,4145,,,2,
146,140,Directed,4146,,,10,
146,148,Directed,4147,,,1,
146,152,Directed,4148,,,15,
146,165,Directed,4149,,,10,
146,166,Directed,4150,,,4,
147,7,Directed,4151,,,4,
147,10,Directed,4152,,,1,
147,11,Directed,4153,,,2,
147,19,Directed,4154,,,1,
147,22,Directed,4155,,,9,
147,24,Directed,4156,,,2,
147,29,Directed,4157,,,6,
147,50,Directed,4158,,,1,
147,55,Directed,4159,,,2,
147,63,Directed,4160,,,8,
147,66,Directed,4161,,,5,
147,67,Directed,4162,,,19,
147,68,Directed,4163,,,10,
147,69,Directed,4164,,,9,
147,70,Directed,4165,,,1,
147,74,Directed,4166,,,13,
147,78,Directed,4167,,,4,
147,79,Directed,4168,,,1,
147,81,Directed,4169,,,2,
147,82,Directed,4170,,,1,
147,89,Directed,4171,,,23,
147,92,Directed,4172,,,1,
147,98,Directed,4173,,,1,
147,104,Directed,4174,,,1,
147,107,Directed,4175,,,5,
147,110,Directed,4176,,,1,
147,111,Directed,4177,,,4,
147,112,Directed,4178,,,1,
147,116,Directed,4179,,,2,
147,117,Directed,4180,,,1,
147,119,Directed,4181,,,1,
147,127,Directed,4182,,,7,
147,132,Directed,4183,,,9,
147,137,Directed,4184,,,24,
147,142,Directed,4185,,,3,
147,154,Directed,4186,,,5,
147,155,Directed,4187,,,1,
147,157,Directed,4188,,,2,
147,160,Directed,4189,,,2,
147,161,Directed,4190,,,13,
148,1,Directed,4191,,,1,
148,3,Directed,4192,,,3,
148,15,Directed,4193,,,2,
148,18,Directed,4194,,,1,
148,21,Directed,4195,,,3,
148,25,Directed,4196,,,12,
148,27,Directed,4197,,,1,
148,39,Directed,4198,,,6,
148,43,Directed,4199,,,2,
148,47,Directed,4200,,,1,
148,51,Directed,4201,,,1,
148,52,Directed,4202,,,1,
148,55,Directed,4203,,,8,
148,60,Directed,4204,,,5,
148,72,Directed,4205,,,5,
148,77,Directed,4206,,,2,
148,82,Directed,4207,,,1,
148,83,Directed,4208,,,1,
148,88,Directed,4209,,,1,
148,91,Directed,4210,,,2,
148,94,Directed,4211,,,1,
148,98,Directed,4212,,,2,
148,106,Directed,4213,,,2,
148,129,Directed,4214,,,3,
148,131,Directed,4215,,,1,
148,137,Directed,4216,,,1,
148,143,Directed,4217,,,1,
148,146,Directed,4218,,,1,
148,150,Directed,4219,,,5,
148,152,Directed,4220,,,2,
148,165,Directed,4221,,,3,
148,166,Directed,4222,,,3,
149,4,Directed,4223,,,1,
149,12,Directed,4224,,,1,
149,26,Directed,4225,,,1,
149,30,Directed,4226,,,1,
149,32,Directed,4227,,,13,
149,34,Directed,4228,,,4,
149,35,Directed,4229,,,1,
149,44,Directed,4230,,,2,
149,45,Directed,4231,,,1,
149,57,Directed,4232,,,3,
149,58,Directed,4233,,,1,
149,59,Directed,4234,,,4,
149,61,Directed,4235,,,10,
149,62,Directed,4236,,,8,
149,73,Directed,4237,,,8,
149,93,Directed,4238,,,6,
149,96,Directed,4239,,,13,
149,113,Directed,4240,,,2,
149,114,Directed,4241,,,1,
149,124,Directed,4242,,,2,
149,125,Directed,4243,,,2,
149,141,Directed,4244,,,6,
149,155,Directed,4245,,,17,
150,1,Directed,4246,,,3,
150,5,Directed,4247,,,1,
150,14,Directed,4248,,,1,
150,18,Directed,4249,,,2,
150,21,Directed,4250,,,2,
150,25,Directed,4251,,,5,
150,30,Directed,4252,,,1,
150,39,Directed,4253,,,1,
150,43,Directed,4254,,,6,
150,45,Directed,4255,,,2,
150,47,Directed,4256,,,2,
150,50,Directed,4257,,,1,
150,52,Directed,4258,,,1,
150,53,Directed,4259,,,1,
150,54,Directed,4260,,,1,
150,55,Directed,4261,,,6,
150,60,Directed,4262,,,6,
150,72,Directed,4263,,,2,
150,74,Directed,4264,,,1,
150,82,Directed,4265,,,3,
150,83,Directed,4266,,,3,
150,91,Directed,4267,,,2,
150,92,Directed,4268,,,1,
150,98,Directed,4269,,,5,
150,99,Directed,4270,,,1,
150,106,Directed,4271,,,6,
150,117,Directed,4272,,,1,
150,122,Directed,4273,,,1,
150,129,Directed,4274,,,4,
150,136,Directed,4275,,,1,
150,138,Directed,4276,,,1,
150,140,Directed,4277,,,1,
150,153,Directed,4278,,,1,
150,165,Directed,4279,,,1,
151,0,Directed,4280,,,1,
151,8,Directed,4281,,,4,
151,9,Directed,4282,,,1,
151,14,Directed,4283,,,3,
151,17,Directed,4284,,,1,
151,19,Directed,4285,,,2,
151,20,Directed,4286,,,3,
151,25,Directed,4287,,,1,
151,33,Directed,4288,,,3,
151,37,Directed,4289,,,1,
151,38,Directed,4290,,,5,
151,40,Directed,4291,,,1,
151,45,Directed,4292,,,8,
151,50,Directed,4293,,,3,
151,51,Directed,4294,,,1,
151,54,Directed,4295,,,9,
151,56,Directed,4296,,,1,
151,64,Directed,4297,,,1,
151,65,Directed,4298,,,7,
151,71,Directed,4299,,,4,
151,74,Directed,4300,,,1,
151,80,Directed,4301,,,1,
151,86,Directed,4302,,,1,
151,102,Directed,4303,,,4,
151,109,Directed,4304,,,5,
151,110,Directed,4305,,,1,
151,117,Directed,4306,,,4,
151,118,Directed,4307,,,5,
151,120,Directed,4308,,,4,
151,121,Directed,4309,,,6,
151,122,Directed,4310,,,11,
151,138,Directed,4311,,,5,
151,142,Directed,4312,,,2,
151,143,Directed,4313,,,2,
151,153,Directed,4314,,,2,
151,162,Directed,4315,,,3,
151,164,Directed,4316,,,2,
152,1,Directed,4317,,,2,
152,3,Directed,4318,,,3,
152,15,Directed,4319,,,1,
152,21,Directed,4320,,,2,
152,23,Directed,4321,,,2,
152,25,Directed,4322,,,1,
152,27,Directed,4323,,,1,
152,31,Directed,4324,,,1,
152,39,Directed,4325,,,4,
152,43,Directed,4326,,,9,
152,47,Directed,4327,,,5,
152,52,Directed,4328,,,1,
152,55,Directed,4329,,,3,
152,60,Directed,4330,,,3,
152,72,Directed,4331,,,1,
152,77,Directed,4332,,,10,
152,82,Directed,4333,,,2,
152,87,Directed,4334,,,2,
152,88,Directed,4335,,,5,
152,95,Directed,4336,,,1,
152,98,Directed,4337,,,1,
152,100,Directed,4338,,,1,
152,106,Directed,4339,,,2,
152,123,Directed,4340,,,6,
152,129,Directed,4341,,,3,
152,136,Directed,4342,,,2,
152,140,Directed,4343,,,3,
152,146,Directed,4344,,,5,
152,148,Directed,4345,,,4,
152,150,Directed,4346,,,3,
152,165,Directed,4347,,,12,
152,166,Directed,4348,,,1,
153,33,Directed,4349,,,4,
153,36,Directed,4350,,,1,
153,45,Directed,4351,,,2,
153,51,Directed,4352,,,3,
153,54,Directed,4353,,,3,
153,56,Directed,4354,,,2,
153,65,Directed,4355,,,1,
153,71,Directed,4356,,,5,
153,85,Directed,4357,,,2,
153,109,Directed,4358,,,1,
153,117,Directed,4359,,,2,
153,118,Directed,4360,,,1,
153,121,Directed,4361,,,1,
153,128,Directed,4362,,,1,
153,133,Directed,4363,,,2,
153,134,Directed,4364,,,2,
153,138,Directed,4365,,,4,
153,151,Directed,4366,,,1,
154,7,Directed,4367,,,3,
154,10,Directed,4368,,,5,
154,29,Directed,4369,,,3,
154,30,Directed,4370,,,1,
154,37,Directed,4371,,,1,
154,43,Directed,4372,,,1,
154,54,Directed,4373,,,1,
154,66,Directed,4374,,,2,
154,67,Directed,4375,,,1,
154,68,Directed,4376,,,8,
154,69,Directed,4377,,,4,
154,74,Directed,4378,,,4,
154,75,Directed,4379,,,1,
154,76,Directed,4380,,,1,
154,78,Directed,4381,,,13,
154,81,Directed,4382,,,1,
154,89,Directed,4383,,,1,
154,107,Directed,4384,,,2,
154,111,Directed,4385,,,4,
154,119,Directed,4386,,,11,
154,127,Directed,4387,,,16,
154,133,Directed,4388,,,1,
154,137,Directed,4389,,,10,
154,144,Directed,4390,,,2,
154,147,Directed,4391,,,2,
154,156,Directed,4392,,,1,
154,157,Directed,4393,,,2,
154,160,Directed,4394,,,2,
154,163,Directed,4395,,,2,
154,164,Directed,4396,,,1,
155,5,Directed,4397,,,3,
155,8,Directed,4398,,,1,
155,14,Directed,4399,,,1,
155,16,Directed,4400,,,2,
155,19,Directed,4401,,,9,
155,26,Directed,4402,,,6,
155,28,Directed,4403,,,1,
155,30,Directed,4404,,,4,
155,32,Directed,4405,,,11,
155,34,Directed,4406,,,1,
155,37,Directed,4407,,,1,
155,38,Directed,4408,,,1,
155,42,Directed,4409,,,1,
155,43,Directed,4410,,,1,
155,54,Directed,4411,,,4,
155,55,Directed,4412,,,2,
155,59,Directed,4413,,,1,
155,61,Directed,4414,,,2,
155,62,Directed,4415,,,2,
155,68,Directed,4416,,,1,
155,71,Directed,4417,,,3,
155,73,Directed,4418,,,2,
155,74,Directed,4419,,,1,
155,96,Directed,4420,,,24,
